魅	2282		15	17	0.002562%	651460	98.19%	16	3.89%
鵝	2283		18	17	0.002562%	651477	98.19%	13	3.16%
黏	2284		17	17	0.002562%	651494	98.20%	11	2.68%
仇	2285		4	16	0.002412%	651510	98.20%	15	3.65%
仗	2286		5	16	0.002412%	651526	98.20%	11	2.68%
佢	2287		7	16	0.002412%	651542	98.20%	7	1.70%
倉	2288		10	16	0.002412%	651558	98.21%	13	3.16%
傢	2289		12	16	0.002412%	651574	98.21%	12	2.92%
刮	2290		8	16	0.002412%	651590	98.21%	10	2.43%
剁	2291		8	16	0.002412%	651606	98.21%	2	0.49%
叮	2292		5	16	0.002412%	651622	98.22%	11	2.68%
吾	2293		7	16	0.002412%	651638	98.22%	12	2.92%
喃	2294		12	16	0.002412%	651654	98.22%	9	2.19%
喻	2295		12	16	0.002412%	651670	98.22%	16	3.89%
妖	2296		7	16	0.002412%	651686	98.22%	6	1.46%
廖	2297		14	16	0.002412%	651702	98.23%	6	1.46%
廷	2298		7	16	0.002412%	651718	98.23%	9	2.19%
懲	2299		19	16	0.002412%	651734	98.23%	7	1.70%
昧	2300		9	16	0.002412%	651750	98.23%	11	2.68%
暈	2301		13	16	0.002412%	651766	98.24%	15	3.65%
朽	2302		6	16	0.002412%	651782	98.24%	14	3.41%
梅	2303		11	16	0.002412%	651798	98.24%	12	2.92%
歇	2304		13	16	0.002412%	651814	98.24%	14	3.41%
汪	2305		7	16	0.002412%	651830	98.25%	11	2.68%
溢	2306		13	16	0.002412%	651846	98.25%	12	2.92%
滔	2307		13	16	0.002412%	651862	98.25%	7	1.70%
滬	2308		14	16	0.002412%	651878	98.25%	1	0.24%
潰	2309		15	16	0.002412%	651894	98.26%	9	2.19%
燕	2310		16	16	0.002412%	651910	98.26%	9	2.19%
燭	2311		17	16	0.002412%	651926	98.26%	14	3.41%
爵	2312		17	16	0.002412%	651942	98.26%	13	3.16%
睜	2313		13	16	0.002412%	651958	98.27%	11	2.68%
瞥	2314		16	16	0.002412%	651974	98.27%	12	2.92%
磋	2315		15	16	0.002412%	651990	98.27%	10	2.43%
磚	2316		16	16	0.002412%	652006	98.27%	13	3.16%
縣	2317		16	16	0.002412%	652022	98.28%	10	2.43%
	2318		11	16	0.002412%	652038	98.28%	9	2.19%
肆	2319		13	16	0.002412%	652054	98.28%	12	2.92%
膊	2320		14	16	0.002412%	652070	98.28%	14	3.41%
蔽	2321		15	16	0.002412%	652086	98.29%	11	2.68%
蘆	2322		20	16	0.002412%	652102	98.29%	10	2.43%
蝶	2323		15	16	0.002412%	652118	98.29%	9	2.19%
謬	2324		18	16	0.002412%	652134	98.29%	14	3.41%
賜	2325		15	16	0.002412%	652150	98.29%	14	3.41%
趟	2326		15	16	0.002412%	652166	98.30%	14	3.41%
軀	2327		18	16	0.002412%	652182	98.30%	14	3.41%
轄	2328		17	16	0.002412%	652198	98.30%	9	2.19%
郤	2329		9	16	0.002412%	652214	98.30%	9	2.19%
閑	2330		12	16	0.002412%	652230	98.31%	12	2.92%
闢	2331		21	16	0.002412%	652246	98.31%	15	3.65%
頃	2332		11	16	0.002412%	652262	98.31%	6	1.46%
馳	2333		13	16	0.002412%	652278	98.31%	15	3.65%
魄	2334		15	16	0.002412%	652294	98.32%	15	3.65%
鯊	2335		18	16	0.002412%	652310	98.32%	2	0.49%
佐	2336		7	15	0.002261%	652325	98.32%	11	2.68%
冇	2337		4	15	0.002261%	652340	98.32%	8	1.95%
划	2338		6	15	0.002261%	652355	98.33%	6	1.46%
剃	2339		9	15	0.002261%	652370	98.33%	7	1.70%
喘	2340		12	15	0.002261%	652385	98.33%	13	3.16%
嘲	2341		15	15	0.002261%	652400	98.33%	13	3.16%
塘	2342		13	15	0.002261%	652415	98.33%	11	2.68%
墳	2343		15	15	0.002261%	652430	98.34%	9	2.19%
契	2344		9	15	0.002261%	652445	98.34%	12	2.92%
姆	2345		8	15	0.002261%	652460	98.34%	7	1.70%
屁	2346		7	15	0.002261%	652475	98.34%	12	2.92%
巷	2347		9	15	0.002261%	652490	98.35%	9	2.19%
役	2348		7	15	0.002261%	652505	98.35%	10	2.43%
恥	2349		10	15	0.002261%	652520	98.35%	14	3.41%
掠	2350		11	15	0.002261%	652535	98.35%	15	3.65%
敷	2351		15	15	0.002261%	652550	98.36%	13	3.16%
晉	2352		10	15	0.002261%	652565	98.36%	8	1.95%
晤	2353		11	15	0.002261%	652580	98.36%	10	2.43%
杆	2354		7	15	0.002261%	652595	98.36%	8	1.95%
樸	2355		16	15	0.002261%	652610	98.36%	11	2.68%
洽	2356		9	15	0.002261%	652625	98.37%	11	2.68%
淒	2357		11	15	0.002261%	652640	98.37%	9	2.19%
溶	2358		13	15	0.002261%	652655	98.37%	11	2.68%
澄	2359		15	15	0.002261%	652670	98.37%	13	3.16%
瀟	2360		19	15	0.002261%	652685	98.38%	12	2.92%
焉	2361		11	15	0.002261%	652700	98.38%	12	2.92%
爺	2362		13	15	0.002261%	652715	98.38%	12	2.92%
癢	2363		20	15	0.002261%	652730	98.38%	10	2.43%
癮	2364		22	15	0.002261%	652745	98.38%	12	2.92%
矮	2365		13	15	0.002261%	652760	98.39%	12	2.92%
碑	2366		13	15	0.002261%	652775	98.39%	9	2.19%
礦	2367		20	15	0.002261%	652790	98.39%	11	2.68%
穴	2368		5	15	0.002261%	652805	98.39%	7	1.70%
罩	2369		13	15	0.002261%	652820	98.40%	15	3.65%
羈	2370		24	15	0.002261%	652835	98.40%	9	2.19%
腕	2371		12	15	0.002261%	652850	98.40%	13	3.16%
膩	2372		16	15	0.002261%	652865	98.40%	9	2.19%
萊	2373		12	15	0.002261%	652880	98.40%	11	2.68%
葵	2374		13	15	0.002261%	652895	98.41%	8	1.95%
薰	2375		18	15	0.002261%	652910	98.41%	6	1.46%
蘋	2376		20	15	0.002261%	652925	98.41%	12	2.92%
詠	2377		12	15	0.002261%	652940	98.41%	12	2.92%
誼	2378		15	15	0.002261%	652955	98.42%	13	3.16%
賠	2379		15	15	0.002261%	652970	98.42%	10	2.43%
躁	2380		20	15	0.002261%	652985	98.42%	13	3.16%
酷	2381		14	15	0.002261%	653000	98.42%	14	3.41%
鑊	2382		22	15	0.002261%	653015	98.43%	6	1.46%
霞	2383		17	15	0.002261%	653030	98.43%	9	2.19%
鬚	2384		22	15	0.002261%	653045	98.43%	9	2.19%
乙	2385		1	14	0.00211%	653059	98.43%	8	1.95%
侍	2386		8	14	0.00211%	653073	98.43%	12	2.92%
佬	2387		8	14	0.00211%	653087	98.44%	11	2.68%
僵	2388		15	14	0.00211%	653101	98.44%	13	3.16%
冤	2389		10	14	0.00211%	653115	98.44%	12	2.92%
凍	2390		10	14	0.00211%	653129	98.44%	14	3.41%
匿	2391		11	14	0.00211%	653143	98.44%	13	3.16%
卅	2392		4	14	0.00211%	653157	98.45%	11	2.68%
啼	2393		12	14	0.00211%	653171	98.45%	13	3.16%
囊	2394		22	14	0.00211%	653185	98.45%	12	2.92%
坪	2395		8	14	0.00211%	653199	98.45%	9	2.19%
奸	2396		6	14	0.00211%	653213	98.46%	9	2.19%
媳	2397		13	14	0.00211%	653227	98.46%	7	1.70%
嬴	2398		16	14	0.00211%	653241	98.46%	11	2.68%
崗	2399		11	14	0.00211%	653255	98.46%	11	2.68%
怔	2400		8	14	0.00211%	653269	98.46%	5	1.22%
怖	2401		8	14	0.00211%	653283	98.47%	11	2.68%
憾	2402		16	14	0.00211%	653297	98.47%	12	2.92%
拙	2403		8	14	0.00211%	653311	98.47%	13	3.16%
揣	2404		12	14	0.00211%	653325	98.47%	10	2.43%
擲	2405		18	14	0.00211%	653339	98.47%	14	3.41%
晰	2406		12	14	0.00211%	653353	98.48%	11	2.68%
框	2407		10	14	0.00211%	653367	98.48%	10	2.43%
棚	2408		12	14	0.00211%	653381	98.48%	14	3.41%
橡	2409		16	14	0.00211%	653395	98.48%	5	1.22%
歎	2410		15	14	0.00211%	653409	98.48%	12	2.92%
歪	2411		9	14	0.00211%	653423	98.49%	12	2.92%
淑	2412		11	14	0.00211%	653437	98.49%	11	2.68%
濾	2413		18	14	0.00211%	653451	98.49%	9	2.19%
煤	2414		13	14	0.00211%	653465	98.49%	5	1.22%
熬	2415		15	14	0.00211%	653479	98.50%	10	2.43%
燥	2416		17	14	0.00211%	653493	98.50%	13	3.16%
犬	2417		4	14	0.00211%	653507	98.50%	8	1.95%
瑞	2418		13	14	0.00211%	653521	98.50%	12	2.92%
磅	2419		15	14	0.00211%	653535	98.50%	4	0.97%
秦	2420		10	14	0.00211%	653549	98.51%	9	2.19%
耍	2421		9	14	0.00211%	653563	98.51%	10	2.43%
耿	2422		10	14	0.00211%	653577	98.51%	6	1.46%
肺	2423		8	14	0.00211%	653591	98.51%	11	2.68%
腫	2424		13	14	0.00211%	653605	98.51%	11	2.68%
臘	2425		19	14	0.00211%	653619	98.52%	12	2.92%
艘	2426		15	14	0.00211%	653633	98.52%	6	1.46%
茄	2427		9	14	0.00211%	653647	98.52%	7	1.70%
葡	2428		13	14	0.00211%	653661	98.52%	8	1.95%
蔡	2429		15	14	0.00211%	653675	98.52%	7	1.70%
謙	2430		17	14	0.00211%	653689	98.53%	12	2.92%
賊	2431		13	14	0.00211%	653703	98.53%	11	2.68%
賂	2432		13	14	0.00211%	653717	98.53%	1	0.24%
醬	2433		18	14	0.00211%	653731	98.53%	9	2.19%
錶	2434		16	14	0.00211%	653745	98.54%	8	1.95%
霜	2435		17	14	0.00211%	653759	98.54%	10	2.43%
頑	2436		13	14	0.00211%	653773	98.54%	12	2.92%
頒	2437		13	14	0.00211%	653787	98.54%	11	2.68%
頰	2438		16	14	0.00211%	653801	98.54%	12	2.92%
鴻	2439		17	14	0.00211%	653815	98.55%	13	3.16%
黯	2440		21	14	0.00211%	653829	98.55%	12	2.92%
乞	2441		3	13	0.001959%	653842	98.55%	7	1.70%
傅	2442		12	13	0.001959%	653855	98.55%	8	1.95%
咱	2443		9	13	0.001959%	653868	98.55%	9	2.19%
嚐	2444		17	13	0.001959%	653881	98.56%	9	2.19%
嚕	2445		18	13	0.001959%	653894	98.56%	9	2.19%
坑	2446		7	13	0.001959%	653907	98.56%	7	1.70%
壹	2447		12	13	0.001959%	653920	98.56%	10	2.43%
姨	2448		9	13	0.001959%	653933	98.56%	7	1.70%
姬	2449		10	13	0.001959%	653946	98.57%	8	1.95%
寓	2450		12	13	0.001959%	653959	98.57%	12	2.92%
屑	2451		10	13	0.001959%	653972	98.57%	12	2.92%
屠	2452		11	13	0.001959%	653985	98.57%	10	2.43%
弊	2453		14	13	0.001959%	653998	98.57%	11	2.68%
愕	2454		12	13	0.001959%	654011	98.58%	9	2.19%
掘	2455		11	13	0.001959%	654024	98.58%	10	2.43%
昔	2456		8	13	0.001959%	654037	98.58%	11	2.68%
械	2457		11	13	0.001959%	654050	98.58%	12	2.92%
歉	2458		14	13	0.001959%	654063	98.58%	12	2.92%
氈	2459		17	13	0.001959%	654076	98.59%	9	2.19%
灕	2460		22	13	0.001959%	654089	98.59%	1	0.24%
熔	2461		14	13	0.001959%	654102	98.59%	1	0.24%
畏	2462		9	13	0.001959%	654115	98.59%	8	1.95%
畔	2463		10	13	0.001959%	654128	98.59%	10	2.43%
疆	2464		19	13	0.001959%	654141	98.59%	7	1.70%
皂	2465		7	13	0.001959%	654154	98.60%	10	2.43%
碌	2466		13	13	0.001959%	654167	98.60%	11	2.68%
繃	2467		17	13	0.001959%	654180	98.60%	11	2.68%
翁	2468		10	13	0.001959%	654193	98.60%	10	2.43%
肖	2469		7	13	0.001959%	654206	98.60%	7	1.70%
苑	2470		9	13	0.001959%	654219	98.61%	3	0.73%
荃	2471		10	13	0.001959%	654232	98.61%	8	1.95%
藤	2472		19	13	0.001959%	654245	98.61%	5	1.22%
誦	2473		14	13	0.001959%	654258	98.61%	9	2.19%
豎	2474		15	13	0.001959%	654271	98.61%	10	2.43%
賤	2475		15	13	0.001959%	654284	98.62%	10	2.43%
賭	2476		15	13	0.001959%	654297	98.62%	7	1.70%
錫	2477		16	13	0.001959%	654310	98.62%	9	2.19%
阪	2478		6	13	0.001959%	654323	98.62%	2	0.49%
霍	2479		16	13	0.001959%	654336	98.62%	7	1.70%
鞭	2480		18	13	0.001959%	654349	98.63%	11	2.68%
鬍	2481		19	13	0.001959%	654362	98.63%	9	2.19%
鹿	2482		11	13	0.001959%	654375	98.63%	4	0.97%
余	2483		7	12	0.001809%	654387	98.63%	9	2.19%
偵	2484		11	12	0.001809%	654399	98.63%	7	1.70%
儒	2485		16	12	0.001809%	654411	98.64%	4	0.97%
几	2486		2	12	0.001809%	654423	98.64%	10	2.43%
凱	2487		12	12	0.001809%	654435	98.64%	8	1.95%
呂	2488		7	12	0.001809%	654447	98.64%	5	1.22%
吱	2489		7	12	0.001809%	654459	98.64%	6	1.46%
咽	2490		9	12	0.001809%	654471	98.64%	7	1.70%
噴	2491		15	12	0.001809%	654483	98.65%	9	2.19%
嚼	2492		20	12	0.001809%	654495	98.65%	10	2.43%
囡	2493		6	12	0.001809%	654507	98.65%	1	0.24%
坊	2494		7	12	0.001809%	654519	98.65%	11	2.68%
宴	2495		10	12	0.001809%	654531	98.65%	12	2.92%
寨	2496		14	12	0.001809%	654543	98.66%	5	1.22%
悴	2497		11	12	0.001809%	654555	98.66%	9	2.19%
惘	2498		11	12	0.001809%	654567	98.66%	6	1.46%
愧	2499		13	12	0.001809%	654579	98.66%	11	2.68%
憔	2500		15	12	0.001809%	654591	98.66%	9	2.19%
扔	2501		5	12	0.001809%	654603	98.66%	11	2.68%
拂	2502		8	12	0.001809%	654615	98.67%	6	1.46%
抨	2503		8	12	0.001809%	654627	98.67%	10	2.43%
掏	2504		11	12	0.001809%	654639	98.67%	11	2.68%
撈	2505		15	12	0.001809%	654651	98.67%	10	2.43%
擅	2506		16	12	0.001809%	654663	98.67%	11	2.68%
旬	2507		6	12	0.001809%	654675	98.68%	10	2.43%
旱	2508		7	12	0.001809%	654687	98.68%	5	1.22%
暮	2509		15	12	0.001809%	654699	98.68%	11	2.68%
朧	2510		20	12	0.001809%	654711	98.68%	7	1.70%
桑	2511		10	12	0.001809%	654723	98.68%	9	2.19%
棠	2512		12	12	0.001809%	654735	98.68%	4	0.97%
殷	2513		10	12	0.001809%	654747	98.69%	8	1.95%
浦	2514		10	12	0.001809%	654759	98.69%	7	1.70%
濛	2515		17	12	0.001809%	654771	98.69%	7	1.70%
瀉	2516		18	12	0.001809%	654783	98.69%	9	2.19%
烘	2517		10	12	0.001809%	654795	98.69%	8	1.95%
獃	2518		14	12	0.001809%	654807	98.70%	9	2.19%
獸	2519		19	12	0.001809%	654819	98.70%	10	2.43%
疚	2520		8	12	0.001809%	654831	98.70%	8	1.95%
盅	2521		9	12	0.001809%	654843	98.70%	3	0.73%
盧	2522		16	12	0.001809%	654855	98.70%	8	1.95%
瞇	2523		15	12	0.001809%	654867	98.70%	6	1.46%
矇	2524		19	12	0.001809%	654879	98.71%	5	1.22%
祭	2525		11	12	0.001809%	654891	98.71%	9	2.19%
禪	2526		16	12	0.001809%	654903	98.71%	7	1.70%
稽	2527		15	12	0.001809%	654915	98.71%	12	2.92%
籮	2528		25	12	0.001809%	654927	98.71%	8	1.95%
粥	2529		12	12	0.001809%	654939	98.72%	9	2.19%
絮	2530		12	12	0.001809%	654951	98.72%	7	1.70%
縛	2531		16	12	0.001809%	654963	98.72%	10	2.43%
縷	2532		17	12	0.001809%	654975	98.72%	10	2.43%
繽	2533		20	12	0.001809%	654987	98.72%	11	2.68%
翔	2534		12	12	0.001809%	654999	98.72%	8	1.95%
芝	2535		8	12	0.001809%	655011	98.73%	9	2.19%
芽	2536		8	12	0.001809%	655023	98.73%	7	1.70%
荔	2537		10	12	0.001809%	655035	98.73%	4	0.97%
莉	2538		11	12	0.001809%	655047	98.73%	8	1.95%
菩	2539		12	12	0.001809%	655059	98.73%	3	0.73%
葛	2540		13	12	0.001809%	655071	98.74%	11	2.68%
虞	2541		13	12	0.001809%	655083	98.74%	10	2.43%
蛇	2542		11	12	0.001809%	655095	98.74%	12	2.92%
螺	2543		17	12	0.001809%	655107	98.74%	7	1.70%
衹	2544		9	12	0.001809%	655119	98.74%	3	0.73%
裸	2545		13	12	0.001809%	655131	98.74%	8	1.95%
裹	2546		14	12	0.001809%	655143	98.75%	11	2.68%
貯	2547		12	12	0.001809%	655155	98.75%	8	1.95%
輾	2548		17	12	0.001809%	655167	98.75%	11	2.68%
迂	2549		6	12	0.001809%	655179	98.75%	11	2.68%
遣	2550		13	12	0.001809%	655191	98.75%	11	2.68%
鈕	2551		12	12	0.001809%	655203	98.76%	9	2.19%
鍊	2552		17	12	0.001809%	655215	98.76%	11	2.68%
鍋	2553		17	12	0.001809%	655227	98.76%	11	2.68%
隙	2554		13	12	0.001809%	655239	98.76%	12	2.92%
霉	2555		15	12	0.001809%	655251	98.76%	11	2.68%
顛	2556		19	12	0.001809%	655263	98.76%	10	2.43%
鳳	2557		14	12	0.001809%	655275	98.77%	10	2.43%
丘	2558		5	11	0.001658%	655286	98.77%	7	1.70%
仲	2559		6	11	0.001658%	655297	98.77%	11	2.68%
冀	2560		16	11	0.001658%	655308	98.77%	10	2.43%
凸	2561		5	11	0.001658%	655319	98.77%	11	2.68%
函	2562		8	11	0.001658%	655330	98.77%	8	1.95%
剔	2563		10	11	0.001658%	655341	98.78%	9	2.19%
匠	2564		6	11	0.001658%	655352	98.78%	10	2.43%
吋	2565		6	11	0.001658%	655363	98.78%	8	1.95%
喀	2566		12	11	0.001658%	655374	98.78%	5	1.22%
喂	2567		12	11	0.001658%	655385	98.78%	8	1.95%
嗡	2568		13	11	0.001658%	655396	98.78%	6	1.46%
嗅	2569		13	11	0.001658%	655407	98.79%	10	2.43%
嘔	2570		14	11	0.001658%	655418	98.79%	11	2.68%
噹	2571		16	11	0.001658%	655429	98.79%	7	1.70%
姊	2572		8	11	0.001658%	655440	98.79%	7	1.70%
嫩	2573		14	11	0.001658%	655451	98.79%	8	1.95%
履	2574		15	11	0.001658%	655462	98.79%	11	2.68%
扒	2575		5	11	0.001658%	655473	98.80%	4	0.97%
挨	2576		10	11	0.001658%	655484	98.80%	9	2.19%
擰	2577		17	11	0.001658%	655495	98.80%	6	1.46%
朔	2578		10	11	0.001658%	655506	98.80%	2	0.49%
朦	2579		18	11	0.001658%	655517	98.80%	7	1.70%
棒	2580		12	11	0.001658%	655528	98.80%	10	2.43%
沮	2581		8	11	0.001658%	655539	98.81%	9	2.19%
洶	2582		9	11	0.001658%	655550	98.81%	10	2.43%
洒	2583		9	11	0.001658%	655561	98.81%	7	1.70%
淘	2584		11	11	0.001658%	655572	98.81%	9	2.19%
渠	2585		12	11	0.001658%	655583	98.81%	7	1.70%
漓	2586		14	11	0.001658%	655594	98.81%	10	2.43%
濱	2587		17	11	0.001658%	655605	98.82%	8	1.95%
澀	2588		17	11	0.001658%	655616	98.82%	10	2.43%
璇	2589		15	11	0.001658%	655627	98.82%	2	0.49%
甦	2590		12	11	0.001658%	655638	98.82%	9	2.19%
甫	2591		7	11	0.001658%	655649	98.82%	5	1.22%
眷	2592		11	11	0.001658%	655660	98.82%	8	1.95%
矚	2593		26	11	0.001658%	655671	98.83%	10	2.43%
矩	2594		10	11	0.001658%	655682	98.83%	8	1.95%
砌	2595		9	11	0.001658%	655693	98.83%	8	1.95%
砰	2596		10	11	0.001658%	655704	98.83%	7	1.70%
碟	2597		14	11	0.001658%	655715	98.83%	9	2.19%
禱	2598		18	11	0.001658%	655726	98.83%	11	2.68%
竭	2599		14	11	0.001658%	655737	98.84%	10	2.43%
絨	2600		12	11	0.001658%	655748	98.84%	7	1.70%
繩	2601		19	11	0.001658%	655759	98.84%	9	2.19%
羽	2602		6	11	0.001658%	655770	98.84%	11	2.68%
翅	2603		10	11	0.001658%	655781	98.84%	11	2.68%
聾	2604		22	11	0.001658%	655792	98.84%	8	1.95%
茂	2605		9	11	0.001658%	655803	98.85%	10	2.43%
莖	2606		11	11	0.001658%	655814	98.85%	6	1.46%
蔭	2607		15	11	0.001658%	655825	98.85%	10	2.43%
訣	2608		11	11	0.001658%	655836	98.85%	8	1.95%
謎	2609		17	11	0.001658%	655847	98.85%	5	1.22%
譜	2610		19	11	0.001658%	655858	98.85%	8	1.95%
貶	2611		12	11	0.001658%	655869	98.86%	8	1.95%
贈	2612		19	11	0.001658%	655880	98.86%	11	2.68%
蹟	2613		18	11	0.001658%	655891	98.86%	8	1.95%
輿	2614		17	11	0.001658%	655902	98.86%	11	2.68%
鏟	2615		19	11	0.001658%	655913	98.86%	2	0.49%
閘	2616		13	11	0.001658%	655924	98.86%	11	2.68%
頌	2617		13	11	0.001658%	655935	98.87%	8	1.95%
餵	2618		17	11	0.001658%	655946	98.87%	6	1.46%
鴿	2619		17	11	0.001658%	655957	98.87%	6	1.46%
黐	2620		23	11	0.001658%	655968	98.87%	2	0.49%
侈	2621		8	10	0.001507%	655978	98.87%	7	1.70%
侮	2622		9	10	0.001507%	655988	98.87%	8	1.95%
俾	2623		10	10	0.001507%	655998	98.87%	10	2.43%
凳	2624		14	10	0.001507%	656008	98.88%	7	1.70%
剖	2625		10	10	0.001507%	656018	98.88%	7	1.70%
吠	2626		7	10	0.001507%	656028	98.88%	5	1.22%
咄	2627		8	10	0.001507%	656038	98.88%	6	1.46%
咭	2628		9	10	0.001507%	656048	98.88%	8	1.95%
唆	2629		10	10	0.001507%	656058	98.88%	4	0.97%
啥	2630		11	10	0.001507%	656068	98.89%	10	2.43%
嚨	2631		20	10	0.001507%	656078	98.89%	9	2.19%
壘	2632		18	10	0.001507%	656088	98.89%	8	1.95%
寺	2633		6	10	0.001507%	656098	98.89%	5	1.22%
怯	2634		8	10	0.001507%	656108	98.89%	7	1.70%
恍	2635		9	10	0.001507%	656118	98.89%	8	1.95%
恆	2636		9	10	0.001507%	656128	98.89%	7	1.70%
恕	2637		10	10	0.001507%	656138	98.90%	9	2.19%
惕	2638		11	10	0.001507%	656148	98.90%	9	2.19%
扁	2639		9	10	0.001507%	656158	98.90%	9	2.19%
拭	2640		9	10	0.001507%	656168	98.90%	6	1.46%
挾	2641		10	10	0.001507%	656178	98.90%	9	2.19%
挪	2642		10	10	0.001507%	656188	98.90%	9	2.19%
撇	2643		14	10	0.001507%	656198	98.90%	9	2.19%
摔	2644		14	10	0.001507%	656208	98.91%	9	2.19%
摟	2645		14	10	0.001507%	656218	98.91%	5	1.22%
撕	2646		15	10	0.001507%	656228	98.91%	10	2.43%
攬	2647		24	10	0.001507%	656238	98.91%	9	2.19%
曳	2648		6	10	0.001507%	656248	98.91%	8	1.95%
梳	2649		10	10	0.001507%	656258	98.91%	9	2.19%
棘	2650		12	10	0.001507%	656268	98.92%	7	1.70%
檯	2651		18	10	0.001507%	656278	98.92%	9	2.19%
殿	2652		13	10	0.001507%	656288	98.92%	5	1.22%
沸	2653		8	10	0.001507%	656298	98.92%	10	2.43%
淆	2654		11	10	0.001507%	656308	98.92%	10	2.43%
渣	2655		12	10	0.001507%	656318	98.92%	7	1.70%
炫	2656		9	10	0.001507%	656328	98.92%	7	1.70%
炳	2657		9	10	0.001507%	656338	98.93%	6	1.46%
焗	2658		11	10	0.001507%	656348	98.93%	7	1.70%
煽	2659		14	10	0.001507%	656358	98.93%	6	1.46%
燄	2660		16	10	0.001507%	656368	98.93%	2	0.49%
獵	2661		18	10	0.001507%	656378	98.93%	8	1.95%
瑤	2662		14	10	0.001507%	656388	98.93%	2	0.49%
甸	2663		7	10	0.001507%	656398	98.94%	6	1.46%
瘤	2664		15	10	0.001507%	656408	98.94%	4	0.97%
眶	2665		11	10	0.001507%	656418	98.94%	9	2.19%
眺	2666		11	10	0.001507%	656428	98.94%	7	1.70%
矢	2667		5	10	0.001507%	656438	98.94%	4	0.97%
祈	2668		8	10	0.001507%	656448	98.94%	10	2.43%
禿	2669		7	10	0.001507%	656458	98.94%	8	1.95%
稜	2670		13	10	0.001507%	656468	98.95%	6	1.46%
竄	2671		18	10	0.001507%	656478	98.95%	10	2.43%
簿	2672		19	10	0.001507%	656488	98.95%	7	1.70%
紡	2673		10	10	0.001507%	656498	98.95%	4	0.97%
綻	2674		14	10	0.001507%	656508	98.95%	9	2.19%
緝	2675		15	10	0.001507%	656518	98.95%	6	1.46%
繹	2676		19	10	0.001507%	656528	98.95%	9	2.19%
辮	2677		20	10	0.001507%	656538	98.96%	6	1.46%
翹	2678		18	10	0.001507%	656548	98.96%	10	2.43%
肘	2679		7	10	0.001507%	656558	98.96%	8	1.95%
肢	2680		8	10	0.001507%	656568	98.96%	10	2.43%
胎	2681		9	10	0.001507%	656578	98.96%	10	2.43%
臺	2682		14	10	0.001507%	656588	98.96%	5	1.22%
蒂	2683		13	10	0.001507%	656598	98.97%	7	1.70%
蘊	2684		20	10	0.001507%	656608	98.97%	9	2.19%
虐	2685		9	10	0.001507%	656618	98.97%	10	2.43%
諱	2686		16	10	0.001507%	656628	98.97%	10	2.43%
豫	2687		16	10	0.001507%	656638	98.97%	9	2.19%
貞	2688		9	10	0.001507%	656648	98.97%	3	0.73%
踩	2689		15	10	0.001507%	656658	98.97%	9	2.19%
迄	2690		6	10	0.001507%	656668	98.98%	10	2.43%
逍	2691		10	10	0.001507%	656678	98.98%	8	1.95%
釀	2692		24	10	0.001507%	656688	98.98%	10	2.43%
鈔	2693		12	10	0.001507%	656698	98.98%	6	1.46%
鍛	2694		17	10	0.001507%	656708	98.98%	8	1.95%
陋	2695		8	10	0.001507%	656718	98.98%	10	2.43%
隸	2696		17	10	0.001507%	656728	98.98%	8	1.95%
飢	2697		10	10	0.001507%	656738	98.99%	10	2.43%
骸	2698		16	10	0.001507%	656748	98.99%	2	0.49%
乍	2699		5	9	0.001357%	656757	98.99%	8	1.95%
俸	2700		10	9	0.001357%	656766	98.99%	5	1.22%
刷	2701		8	9	0.001357%	656775	98.99%	8	1.95%
劈	2702		15	9	0.001357%	656784	98.99%	8	1.95%
叉	2703		3	9	0.001357%	656793	98.99%	9	2.19%
叩	2704		5	9	0.001357%	656802	99.00%	7	1.70%
吁	2705		6	9	0.001357%	656811	99.00%	5	1.22%
呷	2706		8	9	0.001357%	656820	99.00%	7	1.70%
咐	2707		8	9	0.001357%	656829	99.00%	7	1.70%
哎	2708		9	9	0.001357%	656838	99.00%	7	1.70%
唧	2709		10	9	0.001357%	656847	99.00%	5	1.22%
啪	2710		11	9	0.001357%	656856	99.00%	4	0.97%
囑	2711		24	9	0.001357%	656865	99.01%	9	2.19%
垮	2712		9	9	0.001357%	656874	99.01%	6	1.46%
垛	2713		9	9	0.001357%	656883	99.01%	1	0.24%
埠	2714		11	9	0.001357%	656892	99.01%	7	1.70%
塌	2715		13	9	0.001357%	656901	99.01%	8	1.95%
壩	2716		24	9	0.001357%	656910	99.01%	3	0.73%
妓	2717		7	9	0.001357%	656919	99.01%	6	1.46%
孝	2718		7	9	0.001357%	656928	99.02%	6	1.46%
屏	2719		9	9	0.001357%	656937	99.02%	8	1.95%
屢	2720		14	9	0.001357%	656946	99.02%	7	1.70%
帥	2721		9	9	0.001357%	656955	99.02%	9	2.19%
忖	2722		6	9	0.001357%	656964	99.02%	7	1.70%
悵	2723		11	9	0.001357%	656973	99.02%	9	2.19%
慚	2724		14	9	0.001357%	656982	99.02%	9	2.19%
憎	2725		15	9	0.001357%	656991	99.02%	9	2.19%
懇	2726		17	9	0.001357%	657000	99.03%	9	2.19%
懦	2727		17	9	0.001357%	657009	99.03%	7	1.70%
拯	2728		9	9	0.001357%	657018	99.03%	9	2.19%
搽	2729		13	9	0.001357%	657027	99.03%	6	1.46%
摧	2730		14	9	0.001357%	657036	99.03%	8	1.95%
撿	2731		16	9	0.001357%	657045	99.03%	4	0.97%
